LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-03-12 14:12:06,1900-01-00 00:00:00,,44:04:44:01:68:7D,-76,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:06,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:06,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:06,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:06,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:06,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:06,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,,44:04:44:01:68:7D,-76,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:07,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:07,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,ME,8C:21:0A:61:38:60,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,,44:04:44:01:68:7D,-79,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:08,1900-01-00 00:00:00,,44:04:44:01:68:7D,-78,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:08,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-78,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-78,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,,44:04:44:01:68:7D,-77,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:09,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,,54:75:95:5F:A8:57,-84, ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,,80:89:17:CE:B1:3A,-72, ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:10,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:11,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,76:05:A5:17:46:E4,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:12,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:13,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:14,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:15,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,TP-LINK_B13A,80:89:17:CE:B1:3A,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,,44:04:44:01:68:7D,-80,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,,44:04:44:01:68:7D,-81,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:16,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:16,1900-01-00 00:00:00,,44:04:44:01:68:7D,-79,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:17,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:17,1900-01-00 00:00:00,,44:04:44:01:68:7D,-79,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:12:17,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:17,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:12:17,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
